# Benchmark Case 3b Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.431,0.0237277208264,0.0170023489064,43.7976525072,-0.00802226829356,0.158388603313,-0.000110104195976,0.0242424985156,-0.0151583122913,-14.5531233456,-0.00781726277054,0.073931738046,-4.23068462719e-05,0.0162692608555,0.0230679795547,37.643424347,-0.00689697116048,-0.141314231958,7.7609629338e-05
2.432,0.0235978753711,0.0177432883528,43.618236102,-0.00798013849054,0.157708928382,-0.000113856149121,0.0241989659379,-0.0156650538108,-14.4880096117,-0.00778073496072,0.0736138698949,-4.37807260929e-05,0.0161891201411,0.024036133679,37.505887182,-0.00688776592191,-0.140808076527,8.04728492265e-05
2.433,0.0234718876079,0.0184752866892,43.436103697,-0.00793653224113,0.157015538598,-0.000117514126728,0.0241417308146,-0.016183753813,-14.4207306145,-0.00774287830635,0.0732910778759,-4.51892079173e-05,0.0161184267321,0.0250288411103,37.364263395,-0.00687869333812,-0.140287574329,8.3530228585e-05
2.434,0.0233499337297,0.0191982348396,43.2512751325,-0.00789149063864,0.156308580643,-0.000121077150814,0.0240705875639,-0.0167147378669,-14.3512885327,-0.00770375191991,0.0729634635346,-4.65317830271e-05,0.0160573561899,0.0260468451679,37.2185455163,-0.00686964990924,-0.139752604292,8.67873421653e-05
2.435,0.0232321277159,0.0199120463342,43.063770709,-0.0078450556316,0.155588206535,-0.000124544373859,0.0239854371371,-0.0172583050237,-14.2796857325,-0.00766341837318,0.072631125597,-4.78084741209e-05,0.0160059758295,0.0270907804372,37.068726041,-0.00686052597462,-0.139203044203,9.02489516861e-05
2.436,0.023118521358,0.0206166580907,42.8736111534,-0.0077972703192,0.15485457334,-0.000127915096628,0.0238862867479,-0.017814720337,-14.2059246778,-0.00762194289504,0.072294159516,-4.90198254503e-05,0.015964242456,0.0281611658758,36.9147974885,-0.00685120695687,-0.138638771062,9.39189565786e-05
2.437,0.0230091048407,0.0213120314873,42.6808175803,-0.0077481792653,0.154107842792,-0.000131188793327,0.0237732486647,-0.0183842062489,-14.1300078502,-0.00757939252676,0.0719526570814,-5.0166886556e-05,0.0159320011532,0.0292583979764,36.7567524512,-0.00684157467796,-0.138059661352,9.78003444911e-05
2.438,0.0229038078578,0.0219981536898,42.4854114479,-0.00769782881838,0.153348180796,-0.000134365143268,0.0236465380981,-0.0189669330691,-14.0519376828,-0.00753583525191,0.0716067060962,-5.12511899843e-05,0.01590898516,0.0303827440984,36.5945836347,-0.00683150872387,-0.137465591199,0.000101895142356
2.439,0.0228025012409,0.02267503918,42.2874145086,-0.00764626742482,0.152575756826,-0.000137444067997,0.0235064702263,-0.0195630088121,-13.9717165114,-0.00749133911859,0.0712563901188,-5.22747234737e-05,0.0158948168626,0.0315343360896,36.4282838879,-0.00682088783315,-0.136856436467,0.000106204368907
2.44,0.0227049990701,0.0233427314287,42.0868487542,-0.00759354592257,0.151790743222,-0.000140425772657,0.0233534564024,-0.0201724686844,-13.889346547,-0.00744597137192,0.070901788275,-5.32398971884e-05,0.0158890099173,0.032713164324,36.2578462262,-0.00680959128393,-0.136232072758,0.000110727989601
2.441,0.0226110612396,0.0240013046434,41.8837363569,-0.0075397178027,0.15099331437,-0.0001433107902,0.0231879995954,-0.0207952645389,-13.8048298712,-0.00739979761442,0.0705429751339,-5.41495066584e-05,0.0158909725048,0.0339190722877,36.0832638466,-0.00679750025407,-0.135592375364,0.000115464874953
2.442,0.0225203964417,0.0246508655191,41.6780996058,-0.00748483942712,0.150183645803,-0.000146100026958,0.0230106891206,-0.0214312546239,-13.7181684561,-0.00735288101177,0.0701800206507,-5.5006692145e-05,0.0159000117065,0.0351517518457,35.9045301394,-0.00678449912925,-0.134937219165,0.0001204127633
2.443,0.0224326655373,0.0252915549164,41.4699608402,-0.00742897019128,0.149361913207,-0.000148794808011,0.022822194717,-0.0220801939585,-13.6293642099,-0.00730528155976,0.0698129901689,-5.58148952019e-05,0.015915338978,0.0364107393211,35.7216386962,-0.00677047673501,-0.134266478499,0.000125568229064
2.444,0.0223474852732,0.0259235493879,41.2593423802,-0.00737217262226,0.148528291364,-0.000151396920731,0.0226232600329,-0.0227417256618,-13.5384190482,-0.00725705542767,0.0694419444805,-5.65778132278e-05,0.0159360766816,0.0376954125144,35.5345833175,-0.00675532747016,-0.133580027032,0.000130926657517
2.445,0.0222644323114,0.0265470624756,41.0462664555,-0.00731451240389,0.147682953029,-0.000153908654941,0.0224146955835,-0.023415373548,-13.4453349888,-0.00720825439106,0.0690669399377,-5.72993528209e-05,0.0159612656277,0.039004988783,35.343358022,-0.006738952321,-0.132877737636,0.00013648222705
2.446,0.0221830475298,0.0271623457066,40.8307551337,-0.00725605832235,0.146826067782,-0.000156332838127,0.0221973712442,-0.024100536277,-13.3501142703,-0.00715892536514,0.0686880286108,-5.79835827404e-05,0.0159898735607,0.0403385242926,35.1479570611,-0.00672125973832,-0.132159482318,0.000142227899886
2.447,0.0221028405563,0.0277696892158,40.6128302487,-0.00719688212751,0.145957800855,-0.000158672864295,0.0219722083443,-0.0247964833169,-13.2527594891,-0.00710911004786,0.0683052584854,-5.86346872578e-05,0.0160208045123,0.0416949145399,34.9483749396,-0.00670216636195,-0.131425132201,0.00014815542209
2.448,0.0220232944982,0.0283694219342,40.3925133311,-0.00713705830734,0.145078311967,-0.000160932715135,0.0217401714279,-0.0255023529393,-13.1532737545,-0.00705884467886,0.0679186736914,-5.92569206399e-05,0.0160529089341,0.0430728962288,34.7446064472,-0.00668159758108,-0.130674557612,0.000154255333637
2.449,0.0219438708261,0.028961911289,40.1698255416,-0.00707666377488,0.144187754183,-0.000163116972385,0.0215022597456,-0.0262171524172,-13.0516608558,-0.00700815991833,0.0675283147576,-5.98545634575e-05,0.0160849945105,0.0444710505699,34.536646701,-0.00665948792195,-0.129907628263,0.000160516989168
2.45,0.0218640143766,0.0295475623705,39.9447876075,-0.00701577746935,0.143286272825,-0.00016523082044,0.0212594985437,-0.0269397605507,-12.9479254379,-0.00695708084671,0.0671342188826,-6.04318813395e-05,0.0161158375417,0.0458878080492,34.3244912041,-0.00663578125835,-0.129124213587,0.000166928589942
2.451,0.0217831584342,0.0301268165365,39.7174197657,-0.00695447987519,0.14237400445,-0.000167280038511,0.0210129302136,-0.0276689325865,-12.8420731808,-0.00690562708349,0.0667364202161,-6.09930867217e-05,0.0161441947791,0.0473214546958,34.1081359192,-0.00661043084424,-0.128324183206,0.000173477227339
